text,label
"overall, the documentary was pretty cool. however, about 99% of the beach boys clips were from a prior documentary, an american family from '85. they should have included the clip of dennis singing manson's song never learnt not to love (aka cease to exist). especially since the title of the movie is the beach boys & the satan. but did have cool footage of interviews with dick dale and dean torrence and the chantays. also kim fowley was cool too.",1
a totally off and enjoyable movie. All Brian Wilson fans should see this movie.,1
This is one dvd that any beach boys fan should have in their dvd collection.And if you ever wonder how such an clean cut band got ever involed in the likes of Charles Manson again this the dvd for you or if you like the beach boys music again get this dvd cause it everything that you want to know.So buy your copy now and enjoy.Rondall Banks,1
"Recently, I went and bought this CD Player, i was going to geta ... Sony one but ended up with this one instead cuz' it was cheap u know? Well, this one I bought didn't even have antiskip protection at all! It skips whenever I go and it eat batteries like crazy! I had wasted over 10 batteries within a month. What a piece of junk! I don't think this product differs either so I recommend not buying it and get a better product. In fact, I just going to get a new CD Player from KOSS which I think will be better. This is not worth your time, and the cd players ugly too!",0
"I purchased this product just a few months ago and it's broken already. It was used at a desk with ear phones so it wasn't moved,bounced or anything you would expect a personal player to withstand.It skipped at the slightest bump and went through batteries like crazy.I now have a different CD player and would not recommend this to anyone.",0
This is an okay player. I never had skipping problems. The music played pretty good. I rate it okay.,1
"This is NOT Koss at its best. I recently bought its newest model and trashed this one. Don't bother buying it, a good price-bad deal! Buy the new one!Recommended Manufactors: Koss Aiwa Sony",0
"OK, people, all I have to say is this thing sux. The price may be low, but the thing is just plain crappy. And I though CD players were supposed to play music...",0
"of course you can't expect the ps2 experience to translate to the psp. gameplay is entirely different, even with gamebreakers and such. would make a great way to pass time on long flights or rides if there were mini-games.",0
"though the series nba street never seems to change, the game it self is real fun. it comes packed with features such as just a regular game of street ball. There is also a story mode which you also unlock stages for the regular game of street ball. you can create your own character and choose his stats too. something strange, not in a bad way, but you can do tricks like handstands and more. there are many teams and players to choose from such as kobe bryant. this includes mini-games such as arcade shootout and shot blocker. It also has a really cool music track variety and a sports announcer too. It really is a good game and it will keep you entertained for hours. Its an A++++++++++++ i RECOMMEND THIS!",1
"When I read these review I thought this game was going to be amazing but no one mentioned that this game has very bad Controling. Here is some on the problems. When you go up for a shot and press the ""o"" button the player goes up and once you let go it takes about half a second for the player to let go of the ball so you really have no SHOT CONTROL. This game is not like many other basketball games where once your let go of the button it shoots. This game has been with me for about 2 weeks and I stopped playing this game on the first day because it got very lame and boaring because you dont have alot of control over your players.There are a few other problems in this game. The players really dont look like the actuall players and do not play like them eather. I would highely reccomend you not to get this game and would suggest ""NBA"" or another great sports game like ""FIFA"".",0
"They should have called this product lemon vaseline. The scent is nice, but it almost isn't a scrub at all; it's got some granulated sugar among a sea of greasy pommade. It leaves skin sticky and does not wash off. Do not buy this product if you're expecting an actual exfoliator!",0
"A sugar and oil mix with an explosive citrus fragrance. Yes, your skin will feel softer, but it's not worth it. I had to wash it off with soap and water, then clean the tub before I got out so I wouldn't fall. Take a shower and spray yourself with oil spray - it's not messy or stinky, and certainly not as slippery!",0
"This fan heater can oscillate, which is controlled by the foot switch (i.e., the foot switch doesn't turn the heater on or off). You can tilt the heater, too, but not by much. Overall, the heater feels cheaply made and soemtimes it doesn't work; I have to unplug and replug it to make it go again.The markings for the two knobs (left for power/fan level, right for thermostat) are *very* hard to see; they are almost non-existent. This is a very stupid design decision.I wouldn't buy this heater again despite its low price and good safety features.",0
"Yes, this isn't the best space heater I have ever owned, but it has a unique shape where it doesn't gather a bunch of dust, like past heaters have, and you can't beat the price for its performance.",1
"Not only is the heat (btu)rating false, (in my oppinion), but to me it doesnt put out heat at all (relivently speeking) the tip over feature has prevented the unit from opperating several times in the 3 hours since i recieved it.. furthermore.. i will never purchace a heater made of plastic.. think about it.. plastic melts and metal doesnt (at the advertised tempurature) the fan speed i would equate to a gentle breeze if that. the heat output is far, far, below what i would have expected based on the advertisement.. basically in my oppinion this product is worthless to purchase unless you are trying to heat a refrogerator box sized space 5 degrese in a 70 degree enviroment.. look elsewhere for your heating needs.",0
"Telemann: Sinfonia spirituosa; String Concertos is a recording under the direction Reinhard Geoebel leading the Musica Antiqua Köln on this Deutsche Grammophon GmbH recording from 2002. It contains a well-written essay entitled ""Georg Phillip Tellemann: A Musician Abreast Of The Times"" written by Richard Goebel and translated into English by Richard Evidon. The performance by Musica Antiqua Köln is nothing short of splendid and I thorougly enjoy this recording. Highly recommended. 5/5.",1
"I read some of the unfavorable reviews, saw the low price and figured it was a dog. I thoroughly enjoyed it, although the cover is totaly misleading. Keeps you guessing to the end.",1
"A hospital stay can be stressful, specifically for toddlers. My grand-daughter was having major surgery and this book aided in comforting her. It eliminated the unknown factors of a 1st time hospital stay.",1
Reaching for the Light takes a very simple approach to a complex subject. Emilie Rose certainly researched ritual abuse well for having known about her own abuse for only one year prior to writing this book. In my opinion it takes years of therapy and intensive work to fully understand the damage done and the path to healing for the deep problems within. Any therapist who has worked with a ritual abuse victim for more than a year would not get anything from this book. Neither would anyone who has been in this hellhole beyond the initial discovery stage. My advice is to skip this book.,0
"I'm sorry, but I have seen such overwhelming evidence to support the fact that almost all ""ritual abuse"" cases WERE indeed caused by mass hysteria and community pressure. So many individuals in these communities were forced not to appear ""weak,"" and jumped on the neighborhood bandwagon to accuse, accuse, accuse.Nothing is more horrifying than the thought of our children being in peril...but that fear sadly caused a lot of irreversible damage to many innocent people's lives in these cases.From the Salem Witch trials to the Senator McCarthy insanity to this mess, it seems that every so often the civilized world goes mad. We can learn from it...but not by reading this wrongheaded book.",0
"...I've seen too much damage come out of the trumped-up ritual abuse hysteria of the '80s/'90s. Thank God (yes, I'm a Christian), that this mostly-imagined phenomenon is no longer ""happening."" This book, while well-intentioned, is not based in reality.",0
"It is extremely important to realize that essentially all evidence of Satanic Ritual Abuse (SRA) comes from memories created during Recovered Memory Therapy (RMT). RMT has been shown to generate mostly false images: images that feel like real memories, but which are of events that never happened. It is also important to realize that Multiple Personality Disorder has now been rejected by almost all therapists. This book feeds into the victim culture of the 1980s and 1990s. It is thus dangerous to victims of recovered memory therapy and will probably delay their recovery. There are many books available that contain a realistic assessment of ritual abuse: K. Letcham & E. Loftus, ""The Myth of Repressed Memory.""R. Ofshe & E. Watters, ""Making Monsters.""M. Pendergrast, ""Victims of Memory.""",0
"This 1985 album by Bunny Wailer is by no means, his best work. That honor goes to ""Blackheart Man"". But ""Marketplace"" does contain some fine pop-reggae tunes such as Stay With The Reggae, Electric City, and Jump Jump. Plus the album cover is great! I recommened picking this up if you can find a copy.",1
"This is a book that will tug at your heartstrings. I found myself turning the pages feeling the authors pain, joy and sadness.This is a unique style of writing, and maybe it would have worked well for a novel, but the author told it the way he felt it, and the poetry works in conveying what he wanted to say! I recommend it to anyone that has been in a similiar situation and hope that it can help then understand what they have been through, and maybe help them resolve their past.The only down side to the book is that I would have liked to read more. There are only 97 pages of actual poetry, and the author's own words, which I found to be very profound. Maybe the author's next book will be longer. I look forward to reading more of his work.",1
"A mi juicio, esta es la mejor comedia de Dudley Moore.El reparto es excelente.Realmente la recomiendo.",1
I am very computer literate. The software provided is not for use with the product. I tried to download drivers so my computer could recognize the camera but had no luck. There are other identical mini cameras like this one packaged under different names. Don't buy this one.,0
"I was very eager to see a video of this outstanding woman, but I was very unhappy with the product. Dull. Two other items included on the video, but the part about Wells consisted of a person reading from a book. Get the book biography instead of this product--a waste of money.",0
"THE BEST SAUCE YOU COULD EVER PUT ON YOUR TABLE AND USE ON YOUR COOKING ON JUST ABOUT ANYTHING, BRINGS THE COSTARICAN SPIRIT ON YOUR MEALS!",1
"1)The problems in the book are very outdated. (for grammar section buy Cliff's or Longman)2)The problems in the book are less difficult than those on a real exam.3)The problems in the book were arranged in very boring manner.4)The CD-Rom is only for Listening. (for more computer practice buy Delta's Key for Toefl Test with CD, which has 10 tests or Cambridge Preparation for Toefl Test, which has 7 tests. Both books have CD-Rom simulated CBT.)5) The Essay section is fair. (for the best essay section buy Cambridge Preparation for the Toefl Test)Generally, there is no one book for the preparation for the TOEFL. Most likely you will need some combination of them.For instance,a) Delta for practice and reading. Moreover, you may wish to buy just Delta CD Rom without book and cassets for practice only;b)Cliff's or Longman for grammar;c)Cambridge for essay and for practice.Good luck!",0
"I bought this book after i failed to get the score i needed in the TOEFL exam, and it helped me a lot at the second time I did the test. The best part about it is the CD-ROM that has 4 complete tests so you can practice just like if you were doing the real Computer Based TOEFL Test. It helps you to get in the mood of the test so you are prepared when you take the real test. There is only one thing that should be enhanced in this book. The review and hints at the ""writing test part"" are not enough. There should be more essay examples. Over all, this is the book you have to buy if you are planning to pay just for one book to prepare for the TOEFL",1
It turns out that this book only comes with Audio cds! Go figure: When the TOELF is mainly take on the CBT form,0
"If you know English well and you need only to review some important details, this is the book you need to buy. It covers small rules, which are VERY IMPORTANT for the TOEFL, but it does not tell you much, for example, about sequence of tenses.In other words, this book will help you to improve your score, but it can not teach you English if you are a beginner.For me, the most important part of the book was structur review. IT really helped! Listening part shows the same level of difficulty as in the TOEFL, but reading is much easier then on the test. To understand the reading level of difficulty and to practise the test I would recommend TOEFL Test Preparation Kit.",1
"When you buy this book (10th edition), do not buy the one with the CD-ROM. It is not the right one (it is the 9th). All the books with CD-ROM have the wrong one. The correct one comes out in October. So if you want to buy this book do NOT take the one with the CR-ROM, because you're going to waste money!!",0
This book is the second-best book on TOEFL after Educational Testing Services' (ETS) TOEFL book.,1
I dont find any CD inside the book. It was really matter of disgrace that CD was missing after shifting. While I was going for the purchase it was mentioned that the CD will be available but it was missing,0
"I took the Toefl test this morning and I have to say that this book was very useful. I haven't received the official grades yet but my note should be between 215 and 265, and given the fact that I've just studied two hours a day for one month...Definitely this book helped me a lot to improve my grammar, but I also believe that the examples were organized in a boring fashion. The practice tests for the listening section are really good, about the reading section... my advice to you: READ! READ! READ! No matter how much time you spend on vocabulary, they will find a word you don't know.",1
"In general, I have little appreciation for humor based on male parental incompetence. Furthermore, ... I have just as little time for humor based on female mechanical incompetence. The theme of this book is male incompetence when it comes to pregnancy and birth. Many of the cartoons are about men being nincompoops in the delivery room, doing such helpful things as fainting, getting sick when looking at the placenta and so forth. ...Some of the cartoons about the baby in the womb are a bit humorous, but overall I did not find this collection of jokes very funny.",0
"I couldn't even finish it. I kept reading it thinking, ""What is the point of this story?"" I found it very boring at times and disgusting at others. Definitely one of the worst books I've ever read.",0
Vindication is really a treasure - a big red ruby of a novel that penetrates such important history witha raw heart and fierce intelligence. Wow.,1
"I'd have given this book Zero stars, if that had been an option. Sherwood's writing style is crude at best, with some of her sentences making little to no sense at all. There writing flows very poorly (if at all), and the metaphors are some of the worst I've seen. The dialogue is boring and simplistic. I also agree with the reviewers that said this book is unnecessarily vulgar in many places. One of the worst books I've read in a long while.",0
"I read several reviews on this book already, and feel that what I have to say about this book has already been said. I loved this book, and found it to be quite the page turner.",1
"This was recommended to a friend of mine by his doctor. I'm usually very skeptical of herbal treatments, but since the recommendation came from a regular medical doctor, I decided to give it a try. I am blown away by the results. I have been on this product for about 18 months, and my cholesterol has dropped from 252 to 192. I made no other significant changes in my diet. What's more, I am only taking two capsules a day instead of the recommended dosage of four per day. I've read that the big pharmaceuticals are campaigning to require this product to be sold only by prescription. I pray this never happens.",1
"I cannot tolerate pharmaceutical statins and this product gives me excellent results without side effects, been using it for many years.",1
"This junk really stinks (literally, it smells horrible)!! I've used better products and those other attractants did trigger responses in females. I've been INSULTED by the females at my job after using alter ego and been told things like ""what in the world is that new cologne you're wearing, it doesn't smell good"". I told my wife I was wearing a new type of ""after shave"" and she hates it so much I had to promise NOT to wear it to bed. Don't believe the hype of Alter Ego, there are far far far better Pheromones. It's apparent they tried to give it a MASCULINE tone, but they went too far.",0
"I ordered Alter Ego for men but got Alter Ego for woman. I followed the procedure given on the the web to complain and ask how to do the return, but did not get any answer.",0
"This book dates back to the civil war era. It was the fashion source that women turned to for the most current information on what to wear. If you have ever wondered what they really wore, and why they wore it then I would suggest that you look to these books for the answers. Typically these books have a full year bound together. Each month should have a color fashion plate featuring the current wardrobe fashions. They also have music, poems, short stories, knitting and crochet patterns, health tips and cooking hints. They provide a valuable insight into the era. If you are a civil war reenactor there is no better source for accurate information, and if you are just a fan of American history, these books are an outstanding source.",1
"The case I had didn't fit properly - the window obstructed the rightmost side of the display. You could shift it over, but it would always shift back. I don't know if they are all that way (maybe I got a bad one?), but I didn't want to buy another one to find out.",0
"The averall construction is good but the placement of the holes leave a lot to be desired. It changes position very easily and constantly covers the, already way too small, holes you speak into. I would have been very dissapointed if I would have paid the original asking price of $... The belt clip feature is good.",0
"The cover fits reasonably well, with only slight shifting. It does not obstruct any of the controls, display, the mouthpiece or the earpiece. I really like the clip on the back. I'm pretty satisfied overall.",1
"I highly recommend this book and would have given it five stars except for the fact that there was a small typo or two in it--not the fault of the authors, who are all excellent writers.Although the book states it's for LDS writers who want to break into the LDS market, the advice given applies to national market publishing in many cases.I purchased this book at the beginning of my writing career, when I knew nothing about how to get my work published, and learned extensively from it. I'd recommend it to anyone who is interested in having his or her work published. The information runs the gamut from how to write query letters to handling rejections. Thanks in part to ""Publising Secrets,"" my co-author, Nichole Giles, and I now have a book of LDS humor that will be released in the fall of 2009. [....]",1
"Okay, this was the last album I purchased after listening to all 4 albums of Evergrey. I have to say this record has something to it, it has a completely different atmosphere. So many songs on this record are so powerful in meaning and in music, listening to them atleast 20 times is not enough at all. Having the preachers voices in the background in a couple of songs defenitely touches souls in some way or other.5 Thumps Up!!!",1
"This book looks like such a great resource into veganized 'authentic' italian. Very excited to try some recipes. However, the kindle version is strange and often slightly out of order.",1
"This is the book to buy for all your vegan and vegetarian friends and family members. It is easy to read and to use... has great recipes and handy hints in a novel layout - and the best part of all is that everything tastes delicious! Some vegan recipes might be healthy but they are not always as tasty as the 'original' Not so with this book! Bryanna's book is filled with recipes ranging from basic cooking instructions to exotic desserts... all yummy and all relatively easy to make.As an added bonus, Bryanna gives lists of mail order resources for sometimes hard to find items - this is especially valuable if you are like me and live in a rural area without easy access to health stores.If you buy just one recipe book this Christmas season, this is the one to get! If I could give it six stars I would!",1
"I've been vegan for about 4 years now, and I've been cooking all of my meals for 2 or 3. I've spent over $100 on a shelf full of vegan cookbooks. This one is the best I own. It's the only cookbook I have that has recipes that make food that's outright better than anything I ate before I went vegan! Ever since I started making my own vegan pizzas, I absolutely stopped missing the greasy things that I'd been getting delivered, and the pasta recipes here are the best I've ever had.The only problem with this book is that the recipes can take a while to prepare. If you're not a big fan of cooking, this probably isn't the book for you. But if you're glad to spend an hour in the kitchen making a meal and want to have some great vegan food, this book is a must!",1
"A first rate beautifull compilation, with every selection a winner. One of my personal favorties. Great music and great soundinf too. Ella's ""Spring Can Really Hang You Up The Most"" was for me, a revelation. All artists best work.",1
"I have had the first DVD since I bought my first dance hoop over a year ago, and figured that I would give the second one a try. This DVD is horrible! The picture and sound quality sucks. The picture is grainy and the sound is off. I could have made a better DVD in my backyard with my small camera. It is over-priced and they could have fit so much more in one DVD. I am so dissapointed that Hoopnotica would put out such a low quality product.",0
"I haven't been able to watch this much because the DVD won't play in my normal (otherwise functioning) DVD player. It will play on my computer's DVD player, but without sound. The DVD will play fine on my laptop, but that's not a screen that's very conducive to practicing in front of. The DVD does play on my friend's DVD player for some reason. Also, I bought volumes 1 and 2 and both are so short, it seems obvious that they could have put all of the lessons on one DVD. I guess they knew they could make more money by making us buy both.",0
As mentioned in other reviews the actual quality of the video's visuals is not so great but I didn't find that in any way a problem as the content was great. All the basic moves are covered and broken down in a helpful way and each includes several tips for why you may not be getting a specific move and what to try to correct it.I got the video for the trick instruction but also really enjoyed the work out section. Will definitely be trying some of the higher level videos next.,1
"Wonderful book that I discovered in junior high. Several years later I bought a copy and this novel has become one of a treasured few I read again every year. The central character (indeed, practically the only character for most of the book) grows so much during her experience that you remember her life changes long after you put down the book. As always, great fast-moving, realistic storytelling from Harry Mazer.",1
"As a fan of both Costello and Frisell, I was pleased to see this record come out - it's been a long tradition in jazz to play around with pop songs, and I thought it was an exceptional idea to choose them from this great Costello/Bacharach album.The result is terrible, however. Yeah, everyone is playing the notes very nicely, but these are merely rote and exceedingly pallid, mainly instrumental verions of the originals, which on the first album are full of much more passion and spontaneity. There is no imagination or inspiration here, no sense of even an attempt to make the music their own. It seems inexplicable that no one involved in this project could hear how dull and lifeless it was. And on a personal level, Billy Drewes is a taste I perhaps will never acquire. Don't waste your money, this is an awful record.",0
"I'm a big fan of Costello, a big fan of Bacharach, and through Deep Dead Blue, became a fan of Frisell. This combination seemed too good to be true, and actually, I was so looking forward to hearing it as one piece that I saved listening to it until I had a long car journey.Sadly, the Sweetest Punch is much less than the sum of the parts.I understand that Bill recorded it without hearing Elvis & Burt's finished album. I wish he'd waited and used it as inspiration, as The Sweetest Punch is neither sweet nor punchy. Instead it is passionless, routine and flat. Moreover it's just dull if you compare it to the rich, elegant, touching soundscapes of Painted From Memory.I am surprised that as someone with so much creative control over his output, Elvis didn't take Bill aside and suggest re-mixing or re-recording or simply not releasing.Sad really.",0
"Is it just me...or is there something strange about the sound of this album, as though the musicians are all slightly out of tune or it's being played on a tape recorder that's going a little bit below the usual speed? This effect is particularly noticeable on ""TOLEDO"".I loved ""Painted From Memory""- I think the songs are fantastic. These versions don't detract from them, but, with a couple of exceptions (e.g ""Painted from Memory"", sung by Cassandra Wilson) they don't add much to the original album either. I had hoped that this CD would be more jazzy and improvisational. After all Bacharach and Costello have provided some great chords for jazz musos to play around with. Instead the instrumentation is dull and the arrangements unadventurous. Particularly bad is ""God Give Me Strength"", which on all other recordings is amazing.",0
">:I assumed that the 3 items in the picture was what I was buying, not 1, what am gonna do with one?",0
"My wife thoroughly enjoyed this DVD, saved me from the fact I did not get her tickets to the concert!",1
"I like Tina very much. I was extrememly dissapointed in this DTS version of the DVD. To my ears, the sound quality was plain at best. When I see DTS, I expect something special. I want to be able to say, WOW! It let me down tremendously. Compared to ""Hell Freezes Over"" it ranks about a 2 and that's being generous. It is WAY over priced!I played it once and never had the urge to play it again!",0
Bought this DVD on the strength of the tape I had of the same concert broadcast on Showtime in the 90's. Thought the concert should have won a Cable ACE award it was so good. Couldn't wait to see the DVD version and when I heard the first vocals come out I couldn't believe that they had overdubbed new vocals over the originals. What was one of the best concert videos that I had ever seen and heard was ruined by someone who thought he could improve on perfection. Don't waste your money if you've seen the original.,0
"I love Tina. Her music is the epitome of energizing soul-rock. We looked forward to this DTS version of her concert. We put it in, sat back, and after 5 minutes into the concert I was becoming agitated at what should be a great show. The music was great, but after 30 minutes I was going nuts. Then it dawned on me: the camera work is absolutely the worst. It's horrible. It detracts from the concert. It never stops moving. It never stops fading in & out. It jumps from one angle to another. It changes every few seconds and it never stops for the whole concert. A bunch of high school kids could have done better. I hope we can find another Tina concert worth buying but the Amsterdam concert was a waste of our money. What a cryin' shame.",0
This was a a great performance. Tina is superb as are all her back up musicians. The production is great and the DTS sound is outstanding. You won't go wrong with this one.,1
"I wish I could give this more then 5 stars. This concert tour was Tina's best concert. I almost did not buy this because I own this on video. When I recevied it, to my surprise, the DVD has four extra songs on it then the video. The songs are ""Wildest Dreams"" ""Let's Stay Together"" ""Something Beautiful Remains"" and ""Better Be Good To Me"" If anyone caught Tina on this tour, here is your chance to own the ""complete"" concert for ever!",1
This is the best concert video ever. Great show and great music ! Tina Turner's show still gets better every time she tours ! Now we have it in perfect DVD picture and DTS sound.,1
"LOVE IT , LOVE IT, LOVE IT. I exercise to this DVD, 30-35 minutes at a time. The music is great, Tina of course is great. BEST exercise workout I have ever had and the scenery is FINE, FINE, FINE. Thanks to all who make this DVD possible !!!",1
"I can't help but think this book would have been far better as a non-fiction piece. The characters are not really that absorbing, and I feel that the narrator has much more to say about the experience of kayaking or canoeing the Northwest Coast from Sitka to Oregon than the fiction format allows him to. The description of the sea and land is really amazing and makes it absolutely worth reading. However, I have a bit of sympathy for the reviewer who said it was boring because the plot is not as gripping as a summary would suggest (4 men escape from Novo-Arkhangelsk, now Sitka, in order to eventually return to Sweden). It is a man against nature story, but I suppose I found the nature part much more interesting than the men.A non-fiction reflection retracing this journey interwoven with the author's own thoughts probably would have been much more gripping.Still, it is worth reading nonetheless.",1
"Ivan Doag has captured my attention. After reading this great adventure story, I intend to order more books written by this author. His ability to create dialogue and tell a fascinating tale is remarkable. My only wish is for a sequel.",1
Sea Runners will etch the coastline of British Columbia in your mind. An awesome tale.,1
I have read other Ivan Doig books and found them immensely interesting but the phrasing and vocabulary in this book were very awkward. The descriptions would have been better if the author had not tried to use big words which made the voice of the book seem pretentious. I read it for a book club and had a hard time getting through it. The sad thing is that the story itself was interesting as were the characters. It was just an awkward book to read. It definitely was not a page turner. I don't think I shall ever read anything else by Doig which is a disappointment after reading others.,0
"sure its a bit funny, and it touches me cause i am a swede, but it seriously is not that good of a book. its just about rough seamean looking out at the BRISK sunrise. big words don't make a book good.i did NOT like this book, but im giving it some sympathy points, which is why it gets 2 stars.",0
Descriptions of the Pacific Northwest are accurate and beautiful. The rhythm of the book captures the frustration of its characters and makes it part of your life. I felt I was on the sea paddling for seemingly forever. What kind of characters are required to make a superhuman effort? What kind of relationships are developed by disparate humans when pitted against great odds? Doig helps to answer these questions. This is a MUST READER for understanding the Pacific Northwest.,1
"Based on a true incident, this tale of the escape of indentured workers from a fish packing plant in Alaska in the 1800s is hair-raising adventure. Doig's descriptions of the trials the men face in the unforgiving wilderness are masterful and vivid. There's humor here too. At first, the syntax was challenging, but Doig succeeds in giving the narrative a Scandinavian and historical flavor through the language. This boat takes some startling turns, so hang on!",1
"The first one I received the SD card slot lock did not work. The second one literally took 5 to 10 minutes to boot up. I returned it again to Discount Jungle (Amazon Seller) and they said they would not charge me the 15% restocking fee which they did anyhow.All in all, I wouldn't own another Sandisk MP3 even if they would give me one for free! I'm out $10.00 for two return shipments and another $10.00 restocking fee. Nothing to restock at Discount Jungle, send the piece of junk back to Sandisk!!!Save some headaches and buy something different! Do a Google search for Sansa View slow start up, boot, or lockup.At least the FM Radio was nice....that's why it has a two star rating. I'd sure hate to see how well the re-manufactured units work.",0
"Just wanted to mention a few things the other reviewers didn't. This player supports the WMA format which iPOD does not. I have the 8GB unit and expanded it with a 4GB MicroSD card. After adding the Micro SD card, the unit took about 90 seconds to start up, and battery life was reduced from 3 hours to about 30 minutes! Overall, I love it as a MP3 player, but would recommend you go with a unit with 16GB built-in storage if you think you'll need that much room.",1
"While advertised as eight hours of play time, the player didn't make a two hour trip once in the three or four weeks we had it.Now just waiting to get the refund we've been notified we will receive so we can try something else, hopefully something that will live up to its advertisement this time.",0
"After about 3 months things started going down hill really fast. After leaving it in the car on a summer day something went wrong with the with the power saver. I'd charge it over night and the next morning it would be dead. I'd listen to it for 5 minutes, turn it off, then turn it back on and it would be at half power. Recently the screen broke. That just gave me a good reason to get rid of it.Trust me, keep looking.",0
"I got this player for Christmas and it immediately had bad screen problems, the LCD screen would freeze or make thick dark lines. The rewind bar doesn't work either! you can rewind it and the seek bar will show it rewinding, but it'll resume right where it left off! I only give this player 2stars just because it's ease.",0
"I bought a sansa view 8gb from Sold by: txxhenk, and i am not at all satisfied with this product. I just got the player, without a charger, how on the world should i charge this player without a charger. I also didn't receive the USB cable or the head phones or the user manual. I know that this is used-good condition but i didn't expect this.",0
"If you have ever had an iPod you will kick yourself for buying this player. Replaced my iPod Nano because the battery life was fading. Unfortunately, there is no way to get the advertised 35 hours of advertised battery life. You should expect 6 to 8 hours.It is crashy. It occationally corrupts the tracks when it crashes. The screen is average. Getting podcsts to show up as podcasts has been frustrating. Forget about video podcasts. You will be spending a significant amount of time formatting them. Of course, you should expect even worse battery life.The reason the iPod Nano is $130; it works!",0
"I purchased this player last August and it worked fine for 4 months, even though I didn't play it much. My intent was to use it primarily on plane flights. Suddenly and for no reason, I was unable to easily insert the earphones into the player. With a little effort, I was finally able to insert the earphone, but could not get any sound.I contacted Sandisk and was very disappointed with their response. The player has a 1-year warranty but it's very apparent that Sandisk is attempting to discourage replacing defective products by making purchasers jump through hoops to test the product and prove it is defective rather than immediately fixing or replacing it. If the player won't work as advertised, why should I be inconvenienced as a result.In addition, a senior service person was supposed to contact me about the problem, but has not done so. I would never purchase a Sandisk product in the future -- too difficult to deal with if there's a warranty problem !",0
"This item is one of the worse I have seen in the Sansa family. I have had all the Sansa E200 series mp3 players and those froze at times when viewing video. Good sound when you use better headphones. The only thing that is good about this mp3 player is the large view screen. The conversion software always freezes after the video file has been converted meaning that you have to Ctrl<Alt<Delete to shut down the program. As a 'techie', I recommend that you don't buy this item. Oh! one more thing! Do not order via the free shipping that Amazon offers. It's just 'standard' meaning you could have you item delivered to you way past the scheduled mailing time or not at all. It's been a month now and I still haven't recieved my original order alhough Amazon was gracious to resend the item, but I had to get it sent to my job which amazingly got there much faster through the same type shipping. Imagine that!",0
"I am thourghly disappointed in this Sansas View. It deleted songs all the time wont keep them on wont connect to computer, if it keeps them it puts them on 3 or 4 times and when you detelted the dups.it deletes them all.",0
IVE HAD TO SEND TWO OF THESE BACK NOW. THEY SHUT OFF AND WONT TURN BACK ON. THESE ARE DISCOUNTINUED AND I BELEIVE THE BATTERIES ARE SHOT IN THEM.I WOULDNT BUY ONE!!,0
"Got this about 6 weeks ago. One week into it, the device started getting ""stuck"" on rewind. It's supposed to stop rewinding when you release pressure on the wheel, which it still sometimes does successfully. About half the time, though, it gets stuck on rewind and the only thing I can do is turn it off, none of the other functions (like play or stop) work.Newer problem: it's supposed to skip to the next track when you hit the fast forward button twice. It did that in the beginning, now it usually doesn't, same thing with trying to go to a previous track.Either I got a lemon or this device is poor quality. This is my first MP3 player so I have no basis for comparison regarding battery life but it seems the battery drains very quickly.",0
"Well, I only write reviews for things I dont like enough. Otherwise dont bother.I previously had a sansa and it worked great. I dropped and broke it. The best thing about sansa is Rhapsody on the go feature and the radio feature. Unlike say an iPod, I can just listen to all kinds of music for $14.99 or something.But this new one keeps giving me the wror message 'Your tracks are not synchronized'. I then have to deauthorize device and computer, re-authorize, re-format, restore factory settings, to get it to work. Mega pain in the behind.Dont know if the fault is with Rhapsody or with Sansa, but I am seriously looking for other options for my music.",0
"Player was defective. After charging battery, I turn it on and while attempting to download an audio-book, the unit ""locked up"", All functions ceased, and I couldn't turn it off: back of player became very warm. Battery finally lost life and the unit shut down. One unsuccessful attempt was was made to recharge it. It was returned for refund..",0
"This is my second Sansa e series mp3 player. The first was a Rhapsody edition and lasted about 4 months. I blamed the short life on the R series and since I liked the way it looked and worked thought I would try it again with the e280. I loaded up my 8 gig with about 7 gig of music and now all I see is Sandisk - a brief flash of ""reading"" and then back to the Sandisk logo screen. It will do that for hours and hours on end. My computer doesn't even recognize it anymore. When I first plugged it in this evening the screen did come up to play music, but when I tried to, it said that the player was empty. I haven't tried contacting SanDisk. I think I will just cut my losses and write them off. The only Sansa product I've ever loved was the discontinued M series players -they're few and far between and highly sought after.",0
"I hate this thing. It worked for about a month and that is it. It has driver problems. After 5 hours on the phone with Rhapsody, 2 hrs. with Sansa it still does not work. I have downloaded everything for this. It does not work. Waste of money, time. Very disappointed.",0
"Sansaview 8 GB doesnt support 8GB external MicroSd card even with the latest F/W.When plugging an 8Gb external microsd all the media from sd card is displayed twice in Sansaview. Forums have reported this problem in 2008 and this issues is still not fixed by Sansa even in the latest F/W.If you connect a 4Gb micro SD this issue goes away.If we remove the multiple listing of same items, I would love this player.The play button automaticaly aligns for landscape photo/video view. After I upgraded to latest F/W could see most of the videos, the firmware which came alongwith SansaView 1.01 could only play audio without showing the videos.To get the device upgraded need to connect in MSC mode which is not visible from the settings and the trick is to keep the ""Previous"" button pressed in ""hold"" mode while connecting the cable to laptop.",0
